1248272474.939 12 2.196 0.011
1248272475.184 15 3.998 -0.539
1248272475.184 2 2.949 -0.367
1248272475.184 12 2.187 0.062
1248272475.427 12 2.200 0.117
1248272475.669 15 4.235 -0.421
1248272475.670 2 3.030 -0.243
1248272475.670 12 2.150 0.167
1248272475.913 13 1.794 -0.549
1248272475.913 15 4.298 -0.365
1248272475.913 2 3.010 -0.188
1248272475.913 12 2.110 0.223
1248272476.162 13 1.796 -0.543
1248272476.162 15 4.309 -0.357
1248272476.162 2 3.002 -0.173
1248272476.162 12 2.102 0.237
1248272476.409 13 1.789 -0.545
1248272476.410 15 4.308 -0.352
1248272476.410 2 2.999 -0.169
1248272476.410 12 2.094 0.238
1248272476.656 13 1.777 -0.548
1248272476.656 15 4.266 -0.353
1248272476.656 2 2.963 -0.165
1248272476.656 12 2.079 0.241
1248272476.904 13 1.764 -0.552
1248272476.904 15 4.298 -0.358
1248272476.904 2 2.959 -0.162
1248272476.904 12 2.076 0.241
1248272477.151 13 1.751 -0.552
1248272477.151 15 4.256 -0.359
1248272477.151 2 2.912 -0.158
1248272477.151 12 2.057 0.242
1248272477.397 12 2.046 0.243
1248272477.643 13 1.726 -0.558
1248272477.643 15 4.247 -0.359
1248272477.643 2 2.876 -0.157
1248272477.643 12 2.037 0.242
1248272477.891 13 1.724 -0.560
1248272477.891 15 4.298 -0.366
1248272477.891 2 2.874 -0.158
1248272477.891 12 2.036 0.241
1248272478.133 13 1.707 -0.560
1248272478.134 15 4.224 -0.366
1248272478.134 2 2.827 -0.154
1248272478.134 12 2.011 0.245
1248272478.368 13 1.697 -0.562
1248272478.368 15 4.222 -0.368
1248272478.368 2 2.823 -0.155
1248272478.368 12 2.003 0.245
1248272478.609 13 1.692 -0.564
1248272478.609 15 4.219 -0.374
1248272478.609 2 2.814 -0.154
1248272478.609 12 1.999 0.247
1248272478.855 13 1.680 -0.565
1248272478.855 15 4.191 -0.370
1248272478.855 2 2.769 -0.153
1248272478.855 12 1.982 0.248
1248272479.097 15 4.235 -0.365
1248272479.097 12 2.033 0.231
1248272479.340 13 1.670 -0.567
1248272479.340 15 4.173 -0.367
1248272479.340 2 2.722 -0.150
1248272479.340 12 1.966 0.254
1248272479.583 13 1.663 -0.571
1248272479.583 15 4.156 -0.376
1248272479.583 2 2.705 -0.157
1248272479.584 12 1.963 0.248
1248272479.828 13 1.649 -0.572
1248272479.828 15 4.121 -0.375
1248272479.828 2 2.668 -0.157
1248272479.828 12 1.943 0.251
1248272480.071 13 1.643 -0.570
1248272480.071 15 4.124 -0.370
1248272480.072 2 2.646 -0.152
1248272480.072 12 1.932 0.258
1248272480.315 13 1.633 -0.572
1248272480.316 15 4.133 -0.368
1248272480.316 2 2.608 -0.155
1248272480.316 12 1.921 0.259
1248272480.558 13 1.639 -0.575
1248272480.559 2 2.617 -0.164
1248272480.559 12 1.935 0.254
1248272480.802 13 1.624 -0.573
1248272480.802 15 4.125 -0.374
1248272480.802 2 2.570 -0.157
1248272480.802 12 1.906 0.262
1248272481.045 13 1.618 -0.573
1248272481.045 15 4.113 -0.362
1248272481.045 2 2.541 -0.158
1248272481.045 12 1.898 0.265
1248272481.295 15 4.113 -0.374
1248272481.295 2 2.533 -0.165
1248272481.295 12 1.909 0.261
1248272481.537 15 4.055 -0.370
1248272481.537 2 2.498 -0.169
1248272481.537 12 1.882 0.263
1248272481.780 15 4.069 -0.371
1248272481.780 2 2.473 -0.166
1248272481.780 12 1.874 0.269
1248272482.023 15 4.055 -0.365
1248272482.023 2 2.451 -0.166
1248272482.023 12 1.859 0.273
1248272482.266 15 4.055 -0.374
1248272482.266 2 2.434 -0.172
1248272482.266 12 1.863 0.269
1248272482.510 15 4.055 -0.369
1248272482.510 2 2.409 -0.173
1248272482.510 12 1.851 0.270
1248272482.757 15 4.055 -0.374
1248272482.757 2 2.387 -0.172
1248272482.757 12 1.839 0.275
1248272483.018 2 2.363 -0.174
1248272483.018 12 1.830 0.274
1248272483.264 15 4.036 -0.372
1248272483.264 2 2.337 -0.176
1248272483.264 12 1.830 0.274
1248272483.507 2 2.335 -0.177
1248272483.750 2 2.264 -0.184
1248272483.750 12 1.806 0.262
1248272483.991 15 3.965 -0.383
1248272483.991 2 2.247 -0.176
1248272483.991 12 1.781 0.280
1248272484.228 13 1.541 -0.546
1248272484.229 15 4.089 -0.271
1248272484.229 2 2.230 -0.070
1248272484.229 12 1.700 0.376
1248272484.465 13 1.593 -0.454
1248272484.466 2 2.212 0.010
1248272484.466 12 1.630 0.461
1248272484.740 2 2.176 0.091
1248272485.016 16 3.738 -0.513
1248272485.017 15 4.235 0.004
1248272485.017 2 2.121 0.205
1248272485.286 13 1.722 -0.149
1248272485.286 2 2.028 0.320
1248272485.519 13 1.721 -0.021
1248272485.520 15 4.113 0.235
1248272485.520 2 1.905 0.436
1248272485.755 13 1.712 0.056
1248272485.989 13 1.703 0.125
1248272486.227 11 5.349 -0.296
1248272486.227 4 3.653 -0.196
1248272486.227 16 4.183 -0.024
1248272486.227 20 5.908 0.116
1248272486.227 13 1.668 0.207
1248272486.227 15 3.738 0.468
1248272486.704 11 5.349 -0.241
1248272486.704 4 3.690 -0.144
1248272486.704 16 4.183 0.032
1248272486.704 13 1.613 0.277
1248272486.943 5 1.138 -0.451
1248272486.943 11 5.349 -0.219
1248272486.943 4 3.690 -0.124
1248272486.943 16 4.126 0.054
1248272486.943 20 5.787 0.191
1248272486.944 13 1.575 0.305
1248272487.184 5 1.130 -0.448
1248272487.184 11 5.349 -0.211
1248272487.184 4 3.690 -0.117
1248272487.184 16 4.117 0.060
1248272487.184 20 5.787 0.198
1248272487.184 13 1.557 0.313
1248272487.422 13 1.525 0.332
1248272487.662 11 5.349 -0.195
1248272487.662 4 3.690 -0.104
1248272487.662 16 4.143 0.088
1248272487.662 13 1.552 0.313
1248272487.903 5 1.124 -0.420
1248272487.903 11 5.250 -0.182
1248272487.903 4 3.690 -0.096
1248272487.903 13 1.491 0.350
1248272488.142 11 5.349 -0.161
1248272488.142 4 3.696 -0.080
1248272488.143 16 4.048 0.107
1248272488.143 13 1.488 0.354
1248272488.383 5 1.118 -0.408
1248272488.383 11 5.340 -0.158
1248272488.383 4 3.690 -0.071
1248272488.383 16 4.046 0.114
1248272488.384 13 1.473 0.365
1248272488.623 5 1.107 -0.391
1248272488.623 11 5.250 -0.162
1248272488.623 4 3.702 -0.074
1248272488.623 16 4.006 0.116
1248272488.623 20 5.648 0.255
1248272488.623 13 1.435 0.385
1248272488.863 11 5.250 -0.157
1248272488.863 4 3.697 -0.072
1248272488.863 16 4.005 0.119
1248272488.863 13 1.438 0.374
1248272489.103 11 5.250 -0.163
1248272489.103 4 3.653 -0.078
1248272489.103 16 3.988 0.115
1248272489.103 20 5.559 0.255
1248272489.103 13 1.394 0.395
1248272489.345 11 5.250 -0.170
1248272489.345 4 3.684 -0.086
1248272489.345 16 3.961 0.110
1248272489.345 20 5.559 0.250
1248272489.345 13 1.383 0.392
1248272489.586 11 5.218 -0.168
1248272489.586 4 3.678 -0.086
1248272489.586 16 3.947 0.111
1248272489.586 13 1.369 0.400
1248272489.826 11 5.154 -0.166
1248272489.826 4 3.667 -0.085
1248272489.826 16 3.943 0.114
1248272489.827 13 1.343 0.407
1248272490.066 11 5.250 -0.166
1248272490.066 4 3.655 -0.092
1248272490.066 16 3.900 0.110
1248272490.066 20 5.518 0.249
1248272490.307 11 5.154 -0.178
1248272490.307 4 3.643 -0.097
1248272490.307 16 3.890 0.114
1248272490.307 20 5.559 0.247
1248272490.794 11 5.131 -0.170
1248272490.794 4 3.664 -0.092
1248272490.794 16 3.849 0.116
1248272490.794 20 5.505 0.255
1248272490.794 13 1.300 0.406
1248272491.035 11 5.071 -0.173
1248272491.035 4 3.678 -0.095
1248272491.035 16 3.848 0.113
1248272491.035 13 1.258 0.429
1248272491.278 11 5.154 -0.173
1248272491.278 4 3.653 -0.102
1248272491.278 20 5.505 0.249
1248272491.518 11 5.081 -0.176
1248272491.518 4 3.636 -0.099
1248272491.518 16 3.791 0.113
1248272491.518 20 5.452 0.249
1248272491.518 13 1.226 0.438
1248272491.754 11 5.018 -0.209
1248272491.754 13 1.214 0.439
1248272491.991 13 1.242 0.359
1248272492.226 16 3.787 -0.099
1248272492.226 13 1.260 0.261
1248272492.469 16 3.730 -0.152
1248272492.469 15 3.554 0.403
1248272492.703 20 5.559 -0.056
1248272492.703 15 3.643 0.348
1248272492.936 20 5.452 -0.125
1248272492.936 15 3.652 0.287
1248272493.169 13 1.250 0.061
1248272493.403 16 3.468 -0.376
1248272493.403 15 3.690 0.201
1248272493.636 20 5.250 -0.288
1248272493.636 15 3.730 0.138
1248272493.870 13 1.194 -0.093
1248272493.870 15 3.728 0.099
1248272494.105 15 3.738 0.053
1248272494.342 15 3.728 0.056
1248272494.579 20 5.062 -0.383
1248272494.579 15 3.683 0.055
1248272495.043 13 1.119 -0.066
1248272495.043 15 3.633 0.161
1248272495.275 15 3.598 0.208
1248272495.508 13 1.097 0.037
1248272495.742 13 1.079 0.088
1248272495.742 15 3.427 0.326
1248272495.974 20 5.349 -0.056
1248272496.208 4 3.407 -0.409
1248272496.208 15 3.309 0.403
1248272496.675 15 3.200 0.463
1248272497.172 16 3.437 -0.121
1248272497.172 20 5.250 0.044
1248272497.172 15 3.165 0.469
1248272497.423 20 5.250 0.042
1248272497.423 15 3.148 0.472
1248272497.669 16 3.402 -0.122
1248272497.669 18 6.758 -0.103
1248272497.669 20 5.238 0.042
1248272497.669 15 3.107 0.473
1248272497.901 11 4.432 -0.433
1248272497.901 16 3.393 -0.125
1248272497.901 20 5.250 0.042
1248272497.901 15 3.098 0.473
1248272498.136 20 5.154 0.042
1248272498.614 16 3.342 -0.131
1248272498.614 20 5.154 0.042
1248272499.324 16 3.309 -0.125
1248272499.324 20 5.136 0.043
1248272499.566 16 3.272 -0.130
1248272500.071 4 3.387 -0.351
1248272500.071 20 5.062 0.044
1248272501.234 20 4.974 0.047
1248272501.695 16 3.157 -0.059
1248272501.924 16 3.165 0.039
1248272502.155 16 3.140 0.113
1248272502.155 20 4.726 0.288
1248272502.388 4 3.598 -0.036
1248272502.388 20 4.649 0.336
1248272503.322 4 3.598 0.149
1248272503.322 16 2.971 0.335
1248272503.556 4 3.546 0.190
1248272503.556 16 2.911 0.374
1248272503.790 16 2.868 0.409
1248272504.028 11 4.507 0.121
1248272504.028 4 3.545 0.249
1248272504.028 16 2.827 0.429
1248272504.266 11 4.502 0.115
1248272504.267 4 3.510 0.250
1248272504.267 16 2.838 0.422
1248272504.506 11 4.476 0.119
1248272504.506 4 3.510 0.252
1248272504.506 16 2.820 0.431
1248272504.744 11 4.502 0.123
1248272504.744 4 3.532 0.261
1248272504.745 16 2.815 0.432
1248272504.983 11 4.481 0.119
1248272504.983 4 3.510 0.258
1248272504.983 16 2.800 0.432
1248272505.458 11 4.441 0.121
1248272505.458 4 3.515 0.266
1248272505.458 16 2.785 0.437
1248272505.459 18 5.787 0.457
1248272505.697 11 4.432 0.132
1248272505.697 4 3.489 0.273
1248272505.697 16 2.774 0.445
1248272505.935 4 3.510 0.273
1248272505.935 16 2.775 0.438
1248272506.176 4 3.473 0.277
1248272506.176 16 2.757 0.442
1248272506.416 4 3.489 0.280
1248272506.417 16 2.739 0.443
1248272506.654 4 3.468 0.282
1248272506.654 16 2.738 0.444
1248272506.895 4 3.477 0.284
1248272506.895 16 2.732 0.443
1248272507.135 4 3.485 0.290
1248272507.135 16 2.711 0.448
1248272507.613 4 3.468 0.296
1248272507.613 16 2.706 0.447
1248272507.852 16 2.700 0.444
1248272508.091 16 2.698 0.449
1248272508.329 16 2.672 0.453
1248272508.806 16 2.660 0.454
1248272509.044 16 2.659 0.455
1248272509.282 11 4.364 0.115
1248272509.520 11 4.364 0.116
1248272509.520 16 2.625 0.451
1248272509.759 11 4.298 0.138
1248272509.759 16 2.613 0.471
1248272509.997 11 4.305 0.121
1248272510.235 11 4.274 0.125
1248272510.235 16 2.630 0.455
1248272510.474 11 4.257 0.128
1248272510.474 16 2.608 0.462
1248272510.713 11 4.242 0.133
1248272511.189 11 4.278 0.130
1248272511.189 16 2.602 0.456
1248272511.428 11 4.235 0.133
1248272511.429 16 2.539 0.477
1248272512.163 11 4.212 0.136
1248272512.414 11 4.235 0.136
1248272512.667 11 4.185 0.137
1248272512.933 11 4.177 0.139
1248272513.178 11 4.086 0.234
1248272515.513 14 1.322 -0.038
1248272515.967 14 1.278 0.194
1248272516.193 14 1.260 0.235
1248272516.419 14 1.206 0.353
1248272519.060 9 2.766 -0.102
1248272519.299 9 2.772 -0.094
1248272519.533 9 2.750 -0.117
1248272520.248 9 2.642 -0.272
1248272520.248 10 4.017 0.219
1248272520.482 10 4.055 0.176
1248272520.974 10 4.055 0.099
1248272521.470 10 4.055 0.034
1248272521.714 10 4.055 0.094
1248272521.961 10 3.998 0.180
1248272522.209 10 3.998 0.165
1248272522.457 10 3.970 0.132
1248272522.952 10 3.943 0.173
1248272523.446 10 3.890 0.216
1248272524.187 9 2.500 -0.271
1248272524.187 10 3.890 0.235
1248272524.424 9 2.461 -0.317
1248272524.425 10 3.890 0.199
1248272524.657 10 3.787 0.257
1248272524.891 9 2.513 -0.202
1248272525.125 9 2.494 -0.213
1248272525.361 10 3.766 0.284
1248272525.595 9 2.442 -0.274
1248272526.530 9 2.464 -0.149
1248272526.998 9 2.455 -0.103
1248272527.233 9 2.451 -0.094
1248272527.705 9 2.433 -0.086
1248272527.945 9 2.430 -0.026
1248272528.422 8 3.643 -0.363
1248272528.422 9 2.406 -0.019
1248272528.662 7 4.805 -0.570
1248272528.662 9 2.385 -0.057
1248272528.915 9 2.379 -0.051
1248272529.171 8 3.598 -0.383
1248272529.171 9 2.368 -0.043
1248272529.889 9 2.336 -0.006
1248272530.127 8 3.554 -0.363
1248272530.127 9 2.321 -0.022
1248272530.370 9 2.310 0.018
1248272530.871 9 2.265 0.037
1248272531.368 7 4.974 -0.460
1248272531.368 8 3.559 -0.294
1248272531.368 9 2.236 0.055
1248272531.609 9 2.230 0.058
1248272531.848 8 3.548 -0.275
1248272531.848 9 2.193 0.076
1248272532.328 8 3.543 -0.257
1248272532.328 9 2.163 0.097
1248272532.568 7 4.888 -0.442
1248272532.569 8 3.499 -0.271
1248272532.569 9 2.142 0.086
1248272533.049 7 4.888 -0.448
1248272533.049 8 3.460 -0.281
1248272533.049 9 2.107 0.080
1248272533.289 7 4.888 -0.452
1248272533.289 8 3.476 -0.272
1248272533.289 9 2.096 0.082
1248272533.528 7 4.888 -0.442
1248272533.528 8 3.443 -0.263
1248272533.528 9 2.069 0.110
1248272533.764 9 2.075 0.083
1248272534.003 7 4.888 -0.426
1248272534.003 8 3.411 -0.259
1248272534.003 9 2.044 0.106
1248272534.240 8 3.427 -0.255
1248272534.240 9 2.024 0.097
1248272534.477 7 4.888 -0.419
1248272534.477 8 3.394 -0.250
1248272534.477 9 1.996 0.122
1248272534.715 8 3.400 -0.224
1248272534.716 9 1.970 0.145
1248272534.953 8 3.348 -0.237
1248272534.953 9 1.953 0.135
1248272535.191 6 4.342 -0.569
1248272535.191 7 4.805 -0.416
1248272535.191 8 3.339 -0.247
1248272535.191 9 1.941 0.131
1248272535.667 9 1.934 0.107
1248272535.904 7 4.805 -0.425
1248272535.904 8 3.309 -0.251
1248272536.140 6 4.432 -0.528
1248272536.140 7 4.805 -0.381
1248272536.140 8 3.305 -0.210
1248272536.141 9 1.862 0.176
1248272536.381 6 4.502 -0.510
1248272536.382 7 4.888 -0.359
1248272536.382 8 3.302 -0.192
1248272536.382 9 1.841 0.196
1248272536.620 7 4.805 -0.370
1248272536.620 8 3.278 -0.200
1248272536.620 9 1.830 0.190
1248272537.101 6 4.342 -0.542
1248272537.101 7 4.754 -0.391
1248272537.101 8 3.251 -0.217
1248272537.101 9 1.807 0.179
1248272537.575 8 3.228 -0.186
1248272537.575 9 1.773 0.203
1248272538.048 7 4.726 -0.367
1248272538.048 9 1.736 0.195
1248272538.285 7 4.726 -0.362
1248272538.285 9 1.709 0.219
1248272538.996 8 3.154 -0.157
1248272538.996 9 1.646 0.256
1248272539.233 7 4.687 -0.321
1248272539.233 9 1.624 0.270
1248272539.944 8 3.109 -0.126
1248272539.944 9 1.574 0.293
1248272540.181 7 4.726 -0.300
1248272540.181 9 1.555 0.304
1248272540.420 8 3.069 -0.127
1248272540.420 9 1.537 0.304
1248272540.659 7 4.669 -0.304
1248272540.659 9 1.515 0.308
1248272540.897 7 4.687 -0.291
1248272540.897 9 1.493 0.322
1248272541.131 7 4.649 -0.262
1248272541.131 9 1.464 0.353
1248272541.367 9 1.403 0.434
1248272541.836 6 4.687 -0.152
1248272541.836 8 2.983 0.171
1248272542.071 7 4.805 0.085
1248272542.071 8 2.922 0.249
1248272542.307 7 4.741 0.158
1248272542.307 8 2.855 0.322
1248272542.546 6 4.687 0.058
1248272542.785 8 2.816 0.359
1248272543.025 7 4.726 0.164
1248272543.025 8 2.821 0.329
1248272543.261 7 4.649 0.218
1248272543.261 8 2.734 0.387
1248272543.496 8 2.657 0.452
1248272543.735 7 4.574 0.286
1248272543.735 8 2.633 0.454
1248272543.972 7 4.574 0.257
1248272543.972 8 2.673 0.425
1248272544.209 6 4.581 0.088
1248272544.209 8 2.674 0.418
1248272544.447 6 4.569 0.143
1248272544.920 7 4.432 0.367
1248272545.159 6 4.432 0.216
1248272545.396 7 4.364 0.375
1248272545.868 6 4.344 0.294
1248272546.106 6 4.298 0.301
1248272546.106 7 4.203 0.449
1248272546.584 6 4.298 0.301
1248272548.215 12 1.724 -0.503
1248272548.448 12 1.798 -0.424
1248272548.685 12 1.819 -0.357
1248272548.926 12 1.839 -0.291
1248272549.168 12 1.854 -0.251
1248272549.410 12 1.856 -0.202
1248272549.651 12 1.860 -0.150
1248272549.893 12 1.844 -0.127
1248272550.134 12 1.836 -0.124
1248272550.374 12 1.807 -0.129
1248272550.616 12 1.794 -0.125
1248272550.870 12 1.776 -0.127
1248272551.112 12 1.774 -0.127
1248272551.355 12 1.747 -0.126
1248272551.593 12 1.736 -0.127
1248272551.833 12 1.733 -0.127
1248272552.074 12 1.714 -0.131
1248272552.329 12 1.708 -0.129
1248272552.586 12 1.690 -0.138
1248272552.845 12 1.693 -0.137
1248272553.102 12 1.667 -0.135
1248272553.367 12 1.654 -0.139
1248272553.621 12 1.642 -0.140
1248272553.875 12 1.629 -0.141
1248272554.129 12 1.619 -0.144
1248272554.385 12 1.602 -0.145
1248272554.661 12 1.590 -0.140
1248272555.147 12 1.583 -0.076
1248272555.401 12 1.569 0.011
1248272555.655 12 1.540 0.125
1248272555.898 12 1.517 0.201
1248272556.137 12 1.488 0.276
1248272556.384 15 3.943 -0.275
1248272556.384 12 1.418 0.390
1248272556.623 15 4.017 -0.184
1248272556.623 12 1.352 0.471
1248272556.862 15 4.055 -0.067
1248272557.101 13 1.556 -0.367
1248272557.340 13 1.589 -0.280
1248272557.340 4 4.726 -0.219
1248272557.340 5 4.133 -0.118
1248272557.340 15 4.009 0.110
1248272557.578 13 1.595 -0.213
1248272557.578 15 3.998 0.153
1248272557.818 15 3.998 0.166
1248272558.059 3 3.598 -0.268
1248272558.059 13 1.565 -0.203
1248272558.059 5 4.113 -0.049
1248272558.059 15 3.943 0.180
1248272558.297 15 3.890 0.188
1248272558.536 13 1.538 -0.191
1248272558.536 5 4.113 -0.036
1248272558.537 15 3.897 0.194
1248272558.775 3 3.510 -0.266
1248272558.775 13 1.516 -0.196
1248272558.775 20 5.671 -0.159
1248272558.775 5 4.055 -0.036
1248272558.775 15 3.856 0.193
1248272559.016 16 3.864 -0.331
1248272559.016 3 3.503 -0.269
1248272559.016 13 1.509 -0.198
1248272559.016 5 3.998 -0.034
1248272559.016 15 3.862 0.195
1248272559.255 13 1.484 -0.199
1248272559.255 15 3.838 0.194
1248272559.495 20 5.671 -0.174
1248272559.495 15 3.858 0.184
1248272559.738 16 3.795 -0.344
1248272559.739 3 3.400 -0.297
1248272559.739 20 5.671 -0.168
1248272559.739 4 4.432 -0.153
1248272559.739 5 3.998 -0.043
1248272559.739 15 3.814 0.191
1248272559.980 16 3.787 -0.353
1248272559.980 3 3.348 -0.304
1248272559.980 4 4.364 -0.155
1248272559.980 15 3.787 0.191
1248272560.226 16 3.773 -0.345
1248272560.226 3 3.309 -0.300
1248272560.226 13 1.417 -0.211
1248272560.226 20 5.559 -0.172
1248272560.226 4 4.386 -0.152
1248272560.226 5 3.943 -0.040
1248272560.227 15 3.779 0.197
1248272560.708 16 3.738 -0.369
1248272560.708 3 3.272 -0.330
1248272560.708 4 4.298 -0.169
1248272560.708 15 3.756 0.183
1248272561.189 3 3.200 -0.335
1248272561.189 13 1.346 -0.245
1248272561.189 4 4.298 -0.166
1248272561.189 15 3.704 0.193
1248272561.666 13 1.283 -0.299
1248272561.666 15 3.738 0.119
1248272561.905 13 1.259 -0.355
1248272562.143 13 1.198 -0.436
1248272562.143 15 3.690 -0.001
1248272562.627 15 3.673 -0.080
1248272562.870 4 3.690 -0.498
1248272562.870 15 3.646 -0.102
1248272563.113 15 3.610 -0.103
1248272563.374 15 3.634 -0.110
1248272563.646 15 3.632 -0.102
1248272563.892 15 3.609 -0.102
1248272564.133 15 3.569 -0.107
1248272564.373 15 3.549 -0.108
1248272564.617 20 4.805 -0.518
1248272564.617 15 3.533 -0.111
1248272564.860 4 3.427 -0.536
1248272564.860 20 4.805 -0.513
1248272564.860 15 3.517 -0.111
1248272565.101 20 4.805 -0.517
1248272565.101 15 3.508 -0.112
1248272565.586 4 3.348 -0.547
1248272565.586 20 4.726 -0.522
1248272565.587 15 3.464 -0.114
1248272566.065 5 3.348 -0.394
1248272566.065 15 3.429 -0.112
1248272566.302 15 3.411 -0.101
1248272566.544 20 4.726 -0.515
1248272566.545 5 3.348 -0.394
1248272566.545 15 3.416 -0.110
1248272566.786 4 3.200 -0.562
1248272566.786 15 3.380 -0.111
1248272567.030 4 3.200 -0.565
1248272567.030 20 4.726 -0.521
1248272567.031 5 3.272 -0.394
1248272567.031 15 3.364 -0.109
1248272567.270 20 4.649 -0.543
1248272567.270 15 3.332 -0.126
1248272567.507 15 3.309 -0.167
1248272567.747 15 3.236 -0.251
1248272567.982 15 3.186 -0.299
1248272568.219 15 3.131 -0.347
1248272568.456 15 3.060 -0.405
1248272568.694 15 2.975 -0.457
1248272568.935 15 2.947 -0.470
1248272569.174 15 2.941 -0.477
1248272569.412 15 2.912 -0.471
1248272569.652 15 2.899 -0.475
1248272569.892 15 2.915 -0.470
1248272570.129 15 2.944 -0.418
1248272570.366 15 3.029 -0.355
1248272570.603 15 3.043 -0.314
1248272570.846 15 3.057 -0.274
1248272571.084 15 3.065 -0.250
1248272571.323 15 3.054 -0.251
1248272571.562 15 3.037 -0.254
1248272571.800 15 3.023 -0.256
1248272572.039 15 3.008 -0.258
1248272572.277 15 3.002 -0.249
1248272572.516 15 2.996 -0.257
1248272572.755 15 2.984 -0.255
1248272572.993 15 2.976 -0.254
1248272573.234 15 2.962 -0.260
1248272573.475 15 2.967 -0.260
1248272573.718 5 2.774 -0.568
1248272573.718 15 2.976 -0.253
1248272573.961 15 2.950 -0.253
1248272574.201 15 2.933 -0.259
1248272574.441 15 2.939 -0.256
1248272574.681 15 2.926 -0.254
1248272574.921 15 2.913 -0.263
1248272575.160 15 2.911 -0.259
1248272575.399 15 2.888 -0.266
1248272575.648 15 2.889 -0.263
1248272575.893 15 2.892 -0.264
1248272576.138 15 2.885 -0.261
1248272576.380 15 2.874 -0.263
1248272576.624 15 2.863 -0.266
1248272576.869 15 2.856 -0.263
1248272577.115 15 2.851 -0.269
1248272577.359 15 2.850 -0.266
1248272577.605 19 5.559 -0.571
1248272577.605 15 2.841 -0.275
1248272577.851 15 2.834 -0.264
1248272578.091 15 2.837 -0.271
1248272578.334 15 2.840 -0.266
1248272578.574 15 2.818 -0.269
1248272578.816 15 2.813 -0.271
1248272579.057 15 2.807 -0.268
1248272579.314 15 2.797 -0.270
1248272579.557 15 2.792 -0.266
1248272579.800 15 2.802 -0.274
1248272580.042 15 2.790 -0.269
1248272580.284 15 2.767 -0.278
1248272580.526 15 2.770 -0.270
1248272580.772 15 2.766 -0.271
1248272581.013 15 2.762 -0.272
1248272581.512 15 2.747 -0.273
1248272581.767 15 2.742 -0.273
1248272582.013 15 2.743 -0.277
1248272582.252 15 2.729 -0.270
1248272582.489 19 5.452 -0.573
1248272582.489 15 2.721 -0.278
1248272582.729 15 2.721 -0.271
1248272582.969 15 2.704 -0.277
1248272583.676 15 2.694 -0.233
1248272583.908 15 2.736 -0.160
1248272584.141 15 2.758 -0.083
1248272584.376 20 4.364 -0.466
1248272584.376 15 2.744 -0.027
1248272584.612 15 2.722 -0.023
1248272584.848 15 2.719 -0.021
1248272585.083 15 2.696 -0.023
1248272585.319 5 3.027 -0.487
1248272585.319 15 2.687 -0.018
1248272585.553 19 5.908 -0.306
1248272585.553 15 2.658 -0.021
1248272585.792 15 2.654 -0.018
1248272586.027 15 2.628 -0.018
1248272586.498 20 4.235 -0.460
1248272586.498 15 2.596 -0.019
1248272586.733 15 2.593 -0.019
1248272586.970 15 2.558 -0.022
1248272587.206 15 2.539 -0.022
1248272587.442 20 4.133 -0.473
1248272587.442 15 2.539 -0.025
1248272587.676 15 2.514 -0.027
1248272587.908 15 2.506 0.045
1248272588.142 20 4.298 -0.397
1248272588.142 15 2.488 0.054
1248272588.376 15 2.488 0.063
1248272588.611 15 2.469 0.053
1248272588.845 15 2.468 0.056
1248272589.550 19 5.908 -0.143
1248272589.550 15 2.378 0.149
1248272589.784 15 2.376 0.146
1248272590.246 5 3.131 -0.306
1248272590.246 15 2.298 0.229
1248272590.477 15 2.299 0.222
1248272590.710 15 2.274 0.229
1248272590.940 15 2.225 0.292
1248272591.173 16 2.673 -0.407
1248272591.173 15 2.135 0.393
1248272591.404 19 5.908 0.108
1248272591.404 15 2.114 0.394
1248272592.334 5 3.165 -0.154
1248272592.334 15 2.064 0.405
1248272592.565 15 2.040 0.410
1248272593.027 16 2.631 -0.342
1248272593.027 15 1.967 0.478
1248272593.494 20 4.251 0.025
1248272593.728 19 5.559 0.191
1248272594.656 4 1.833 -0.436
1248272594.656 20 4.173 0.114
1248272595.122 16 2.602 -0.251
1248272595.355 16 2.612 -0.186
1248272595.355 20 4.055 0.181
1248272595.820 5 3.109 0.079
1248272596.289 2 1.260 -0.355
1248272596.289 5 3.071 0.108
1248272596.521 5 3.114 0.128
1248272596.756 5 3.070 0.167
1248272596.990 16 2.552 -0.067
1248272596.990 19 4.974 0.465
1248272597.230 2 1.244 -0.254
1248272597.230 16 2.538 -0.056
1248272597.230 5 3.020 0.180
1248272597.230 20 3.838 0.314
1248272597.470 2 1.228 -0.232
1248272597.470 16 2.529 -0.045
1248272597.471 5 3.002 0.185
1248272597.471 20 3.807 0.326
1248272597.947 16 2.504 -0.045
1248272597.947 5 3.025 0.191
1248272598.183 5 3.002 0.182
1248272598.183 20 3.787 0.328
1248272598.420 2 1.175 -0.217
1248272598.421 16 2.453 -0.054
1248272598.421 5 3.009 0.166
1248272598.421 20 3.738 0.319
1248272598.660 2 1.155 -0.216
1248272598.898 4 1.679 -0.291
1248272598.899 2 1.151 -0.212
1248272598.899 16 2.428 -0.053
1248272598.899 5 3.005 0.164
1248272598.899 20 3.762 0.325
1248272599.138 2 1.140 -0.208
1248272599.138 16 2.429 -0.057
1248272599.138 5 3.033 0.162
1248272599.377 4 1.632 -0.303
1248272599.377 2 1.121 -0.208
1248272599.377 16 2.388 -0.064
1248272599.377 5 3.005 0.148
1248272599.378 20 3.690 0.324
1248272599.616 4 1.621 -0.310
1248272599.616 2 1.110 -0.216
